gene	avg_logFC	p_val_adj	cluster
Stx4a	0.036493329	0.004244869	SCT2
Mrpl51	0.043275552	0.004441615	SCT2
Apoa5	-0.086588732	0.004500307	SCT2
Rpl9	0.014870408	0.004502646	SCT2
Ndufaf3	0.040813778	0.004510419	SCT2
Atg12	0.028446609	0.004532419	SCT2
Laptm4b	0.043113509	0.00457202	SCT2
Tmem220	0.0265868	0.004612186	SCT2
Fbxo6	0.054712057	0.004643103	SCT2
2010320M18Rik	0.024786803	0.004645667	SCT2
Ccdc47	-0.053418101	0.004802857	SCT2
Gfra1	-0.030677126	0.004916562	SCT2
Gimap9	0.028524251	0.004931996	SCT2
Naa50	0.047476497	0.005020257	SCT2
Aox3	-0.035921134	0.005169177	SCT2
Hdgfl2	0.036884596	0.005194153	SCT2
Cd151	-0.040886524	0.005649497	SCT2
Eif3g	0.051900707	0.005677538	SCT2
Trnau1ap	0.043962016	0.005738494	SCT2
Usp14	0.041384482	0.005741974	SCT2
Fam207a	0.030017652	0.005757374	SCT2
Timm10	0.026909554	0.005849198	SCT2
Gpt2	-0.044584011	0.006218622	SCT2
Pcif1	0.029851409	0.006251467	SCT2
Impa1	0.043513986	0.006337359	SCT2
Tmed5	-0.046292119	0.006386429	SCT2
Psmd13	-0.024000334	0.006412029	SCT2
Fuca1	0.058483326	0.006495998	SCT2
Acy1	0.041575915	0.006697605	SCT2
Tmem205	0.043704004	0.006820816	SCT2
Chtop	0.033410342	0.006889341	SCT2
Stard3nl	0.051644046	0.006934876	SCT2
Cbx1	0.033785232	0.0070177	SCT2
Brk1	0.036771091	0.007080967	SCT2
9130401M01Rik	0.048289241	0.007171546	SCT2
Cenpx	0.053697552	0.00722656	SCT2
Rad23a	0.040769522	0.007975451	SCT2
Tm6sf2	0.062540458	0.008277917	SCT2
Afp	-0.260756822	0.008471445	SCT2
Grsf1	0.036474295	0.008590093	SCT2
5830473C10Rik	0.034514529	0.009222007	SCT2
Nfs1	0.044633435	0.009229569	SCT2
Gmppb	-0.045103571	0.009253612	SCT2
Nfe2l2	-0.057765886	0.009404508	SCT2
Lrrfip2	0.032015032	0.009465859	SCT2
Lgals1	0.042761338	0.009606021	SCT2
Ywhag	-0.031469799	0.009974637	SCT2
Pet100	0.018102779	0.010020988	SCT2
Snx10	0.03302157	0.010033917	SCT2
Cct8	0.071704054	0.010415254	SCT2
Nucb2	-0.062623676	0.010718296	SCT2
Ap1s1	0.054095734	0.011001629	SCT2
Washc3	0.030891953	0.011009838	SCT2
Cdk11b	0.037460236	0.011237889	SCT2
Ephx1	0.103373967	0.011360531	SCT2
Vamp5	0.055102736	0.011364664	SCT2
Psmc4	0.084473711	0.011404667	SCT2
Timm9	0.029129687	0.011484373	SCT2
Faap20	0.042828108	0.011621233	SCT2
Eif2a	0.025940937	0.011702817	SCT2
Paxx	0.028572631	0.011782635	SCT2
Mien1	0.05250237	0.011991691	SCT2
Uap1l1	0.053147902	0.01199367	SCT2
Nr2f6	-0.025173763	0.012297255	SCT2
Rps21	-0.114710542	0.012458121	SCT2
5330417C22Rik	-0.028796179	0.012486854	SCT2
Prodh2	-0.024818072	0.012510821	SCT2
Stat1	0.043001814	0.012520531	SCT2
Hmgcs2	0.020092061	0.012762998	SCT2
Zrsr2	0.032845716	0.012999709	SCT2
Trmt10c	0.037535986	0.013210601	SCT2
Trappc6a	0.037153454	0.013315257	SCT2
Ciapin1	0.037888096	0.01340856	SCT2
Slc47a1	0.034102513	0.013477426	SCT2
Tor2a	-0.037090874	0.013737897	SCT2
Klhdc2	0.06127512	0.014318681	SCT2
Dda1	0.029680995	0.014495302	SCT2
Ngf	-0.028887672	0.014845831	SCT2
Txndc15	-0.022333434	0.014876846	SCT2
Lypla2	0.0435081	0.014947789	SCT2
Nat6	0.032016559	0.014959546	SCT2
Mpv17l2	0.040116772	0.014968249	SCT2
Wasl	-0.0287415	0.015451274	SCT2
Spcs1	0.03797801	0.015627971	SCT2
Cryzl1	0.030394917	0.015965051	SCT2
Eif4g2	-0.054836219	0.016542343	SCT2
Fbxo8	0.037452389	0.016944358	SCT2
Rps6	0.025602054	0.017662119	SCT2
Pnpla2	0.040428945	0.017808112	SCT2
Magoh	0.030734692	0.018686877	SCT2
Stip1	0.041231366	0.01874376	SCT2
Nme2	0.010321617	0.018979127	SCT2
Spint2	-0.049623973	0.019633714	SCT2
Ppil1	0.02338268	0.019758008	SCT2
Gprc5c	-0.02474555	0.019843986	SCT2
Ptrhd1	0.019830779	0.020172904	SCT2
BC005624	0.036010223	0.020517653	SCT2
Slc25a11	0.057273467	0.020668593	SCT2
Srsf11	-0.032946551	0.02144905	SCT2
Rex1bd	0.061594895	0.021565582	SCT2
Aass	0.029507617	0.022315752	SCT2
1300002E11Rik	0.024018666	0.022973538	SCT2
Eif3i	0.052269797	0.023262639	SCT2
Rbms1	-0.027812579	0.023280337	SCT2
Abhd2	-0.038592869	0.023320437	SCT2
Pcx	-0.027685881	0.023410602	SCT2
Cops8	0.038786598	0.024186128	SCT2
Triap1	0.026680022	0.026268911	SCT2
Hspa9	0.037062561	0.026957968	SCT2
Sgta	0.062249636	0.027131456	SCT2
Fggy	0.044281146	0.027553147	SCT2
Slc25a20	0.039057023	0.028617095	SCT2
Dnajc7	0.042132558	0.028789216	SCT2
Serf1	0.027983743	0.028963687	SCT2
Cdk2ap2	0.036925759	0.029197908	SCT2
Car14	0.026631186	0.029446695	SCT2
Sec11a	0.044006706	0.029949319	SCT2
Lsm8	0.029526742	0.030379766	SCT2
Wtap	0.029576974	0.031117582	SCT2
Psmb7	0.060159245	0.031457371	SCT2
Sdsl	0.029149781	0.032270727	SCT2
Anks4b	0.029578148	0.032501785	SCT2
Smim11	0.012353407	0.032839084	SCT2
Taf6l	0.035428585	0.033039683	SCT2
Nudt21	0.038980785	0.034685806	SCT2
Mydgf	0.038501567	0.034978149	SCT2
Ube2g1	0.03914343	0.035038725	SCT2
Ufsp2	0.057937086	0.035056396	SCT2
Bloc1s4	0.032161111	0.0351655	SCT2
Akr1b3	-0.054861294	0.035233477	SCT2
Snx5	0.041700516	0.035697425	SCT2
Isoc1	0.045603529	0.036518861	SCT2
Psenen	0.045097314	0.036670728	SCT2
Serpina3n	-0.016668754	0.03715458	SCT2
Adssl1	0.030566744	0.037554318	SCT2
Mettl23	0.029263469	0.038303551	SCT2
Tmeff2	0.03268362	0.039910553	SCT2
CAAA01118383.1	-0.03057181	0.040663022	SCT2
Tff3	-0.013808588	0.042194863	SCT2
Mcrip2	0.026752451	0.043708328	SCT2
Drg2	0.033829131	0.045759332	SCT2
1500011K16Rik	0.022535856	0.047299334	SCT2
Hist1h1e	0.010798146	0.048032632	SCT2
Rab5a	0.038879956	0.050078893	SCT2
Usf1	0.050174098	0.051178861	SCT2
Ehd1	0.036183408	0.051854023	SCT2
Prkag1	0.038785552	0.053351285	SCT2
Dcun1d5	0.057675441	0.056973772	SCT2
Pqlc2	-0.033525689	0.059093341	SCT2
Med7	0.027889255	0.059315155	SCT2
Uqcc3	0.028378421	0.061929897	SCT2
Smyd2	0.038618745	0.063109005	SCT2
Hnrnpf	0.051709032	0.066512845	SCT2
Leap2	0.001875582	0.066937263	SCT2
Zdhhc6	0.039214556	0.067509429	SCT2
Dpm2	0.035293619	0.068847046	SCT2
Ptbp3	-0.02543792	0.071968738	SCT2
Gm10076	-0.089427196	0.072906768	SCT2
Tmem160	0.035900558	0.073917921	SCT2
Clptm1l	-0.051166485	0.074019869	SCT2
Rps28	-0.104719625	0.074211786	SCT2
Nek6	0.061597325	0.074509618	SCT2
Rpl29	0.033935185	0.077842319	SCT2
Mrpl57	0.043920479	0.08068345	SCT2
Rnf114	0.043415619	0.08198898	SCT2
Lancl1	0.029003972	0.083182599	SCT2
Seh1l	0.035405917	0.083435945	SCT2
Higd2a	0.046215285	0.086191745	SCT2
Dync1i2	0.028323204	0.087155796	SCT2
Stk16	-0.013272722	0.088449538	SCT2
Med19	0.031076108	0.092874851	SCT2
Rplp2	0.015296517	0.094088196	SCT2
Tkt	0.058857596	0.096097779	SCT2
Hypk	0.021248253	0.096637191	SCT2
Mrpl37	0.040657584	0.098041234	SCT2
Pdlim1	0.037844502	0.099288064	SCT2
Tor1aip2	0.046643307	0.099656357	SCT2
Ccdc86	0.034763282	0.100223258	SCT2
Mesd	-0.035968221	0.103854837	SCT2
Rpa3	0.024235469	0.10863645	SCT2
mt-Nd3	-0.097793202	0.108827479	SCT2
Gorasp2	-0.024494233	0.110192106	SCT2
Cnot8	0.032991435	0.110726085	SCT2
Sec22b	0.055488941	0.111166786	SCT2
Srsf3	0.027178308	0.113498145	SCT2
Chordc1	0.031929752	0.116423937	SCT2
Rpl27	0.006914078	0.117830865	SCT2
Lsm10	0.027714798	0.118862167	SCT2
Pcnp	0.027313848	0.123878324	SCT2
Azi2	0.033996897	0.124876703	SCT2
Gabarapl1	0.046749462	0.1290043	SCT2
Cdkn2b	-0.058113952	0.130094786	SCT2
Fam210a	0.032329399	0.133216843	SCT2
Rbm8a	0.027684293	0.133328056	SCT2
Rps20	-0.069687496	0.133830801	SCT2
Yipf5	-0.044430087	0.137585739	SCT2
Ttc39c	0.026288053	0.140484346	SCT2
Rpl26	0.021293325	0.140829822	SCT2
Nqo2	0.039566895	0.141296174	SCT2
Rars	0.033564285	0.142449881	SCT2
Dnlz	0.033372128	0.14454424	SCT2
Hnrnpa1	0.040022692	0.145608675	SCT2
Ufl1	-0.021600199	0.152135456	SCT2
Nfkbia	-0.064193452	0.157307512	SCT2
Scn8a	0.036425383	0.160267985	SCT2
Stard4	-0.031514519	0.160326841	SCT2
Actr3	0.038979538	0.165789434	SCT2
Hsd3b7	-0.053299673	0.168931414	SCT2
Trmt112	0.031902306	0.171694225	SCT2
Slc9a3r2	-0.020596745	0.174259357	SCT2
Ces2a	-0.008873321	0.174367162	SCT2
Mblac2	0.028709108	0.177636437	SCT2
Cln5	0.026366444	0.18541498	SCT2
Tprgl	0.040346537	0.186023172	SCT2
Cyc1	0.063038635	0.187465695	SCT2
Ewsr1	0.031434492	0.189751631	SCT2
Mrpl2	0.054850435	0.190167056	SCT2
Tmem238	0.053739321	0.190659822	SCT2
Gpaa1	-0.023174623	0.195580424	SCT2
Rad23b	0.037546781	0.197602373	SCT2
Zfpl1	0.026257065	0.201541149	SCT2
Timm10b	0.018963498	0.20587835	SCT2
Pon2	0.041053588	0.210633204	SCT2
Lyrm9	0.009343136	0.211940655	SCT2
Tmed10	0.039454525	0.218532805	SCT2
Mospd2	0.027998824	0.222675857	SCT2
Aga	0.035370502	0.224476417	SCT2
Galk1	-0.018107729	0.23186058	SCT2
Cdkn2aipnl	0.026248296	0.235330227	SCT2
Zdhhc9	0.023045082	0.236708696	SCT2
Akirin1	0.027383703	0.23853659	SCT2
Mt1	0.05431025	0.240716506	SCT2
Socs2	-0.041667476	0.241922251	SCT2
Fyttd1	0.027513409	0.250747005	SCT2
Dnajb9	-0.047051454	0.252639719	SCT2
Slc3a1	0.021044738	0.254480696	SCT2
Mrps30	0.029928778	0.2668047	SCT2
Ilk	0.027196468	0.269402655	SCT2
Rpf1	0.028833003	0.269959545	SCT2
Commd7	0.041866042	0.27172256	SCT2
Ublcp1	0.03059676	0.276276731	SCT2
Set	0.039600993	0.288933546	SCT2
Tulp4	0.029292923	0.293380037	SCT2
Fabp5	0.065850289	0.293852005	SCT2
Dnajc2	0.030572255	0.296797102	SCT2
Tk1	0.01832272	0.300496237	SCT2
Pla1a	0.038563402	0.302696915	SCT2
Rps16	-0.056411951	0.304410388	SCT2
Rnaseh2c	0.027394372	0.307855563	SCT2
Vps35	0.032225748	0.308643607	SCT2
Taf11	0.030449125	0.308672099	SCT2
Ubl3	0.025430968	0.310833061	SCT2
Cbx5	0.023858265	0.311878464	SCT2
Smoc1	-0.025125851	0.347789632	SCT2
Caprin1	-0.026514527	0.353597995	SCT2
Smarcb1	0.03079894	0.354810299	SCT2
Rrp36	0.025047889	0.355584282	SCT2
Rcl1	-0.037418072	0.363733521	SCT2
Apex1	0.050486445	0.364871385	SCT2
Mrps27	0.031728126	0.365072399	SCT2
Tmem167	0.037380288	0.367884418	SCT2
Creb3	-0.030824611	0.378628197	SCT2
Tmem50a	0.039163344	0.379722846	SCT2
Syap1	0.033683584	0.37979868	SCT2
Tmem53	0.035426966	0.394508803	SCT2
Crp	-0.020431225	0.40240262	SCT2
Gmnn	0.023496722	0.404612248	SCT2
Polr2h	0.018030876	0.41116145	SCT2
Cdk4	0.035092821	0.43444618	SCT2
Puf60	-0.0203568	0.440548847	SCT2
Blmh	0.030463721	0.450582774	SCT2
Ifrd2	-0.031753825	0.459320269	SCT2
Sdhaf1	0.037612078	0.472808278	SCT2
Nptn	0.035606364	0.47741282	SCT2
Thrap3	-0.024239353	0.477979793	SCT2
Mrpl33	0.010993036	0.483599354	SCT2
Cgrrf1	0.029091954	0.484031228	SCT2
Sgk2	0.023927973	0.484123921	SCT2
Sephs2	0.047612405	0.489837265	SCT2
Ube2m	0.025774372	0.490416689	SCT2
H3f3b	-0.079210862	0.490536411	SCT2
Unc119	0.044743853	0.494643464	SCT2
Uap1	0.037042802	0.498329378	SCT2
Slc37a4	0.060232668	0.500838496	SCT2
Ube2r2	0.051223004	0.519210549	SCT2
Nudt16l1	0.030884752	0.519241155	SCT2
Gm17018	0.028304108	0.530466762	SCT2
Iigp1	0.019281911	0.54799564	SCT2
Fnta	0.035689337	0.552763124	SCT2
Nmt1	0.03125141	0.553475208	SCT2
Fbxw2	0.030245322	0.560373411	SCT2
Rpl10-ps3	-0.08855822	0.584327694	SCT2
F2	-0.086340935	0.60930468	SCT2
1810058I24Rik	0.012412327	0.612969675	SCT2
Vps36	0.033821477	0.631115589	SCT2
Ly96	0.015520176	0.631704183	SCT2
Hadhb	0.041805154	0.636086908	SCT2
Akr1b7	0.00884852	0.639242167	SCT2
Cd47	0.035762808	0.645185882	SCT2
B4galnt1	-0.030691051	0.651961345	SCT2
Rnf113a2	0.021339877	0.666032321	SCT2
Acot12	0.032176189	0.666676218	SCT2
Timm22	0.019080482	0.671716808	SCT2
Cks2	0.023422867	0.689821154	SCT2
Pigk	0.028502652	0.695256681	SCT2
Tcf25	-0.03568732	0.703145072	SCT2
Pnrc2	0.027626647	0.712006068	SCT2
Acbd4	0.02964488	0.715764032	SCT2
Rab7	0.079793187	0.715914853	SCT2
Sec11c	0.016962976	0.729493285	SCT2
Pcmt1	0.029202064	0.756305699	SCT2
Sgf29	0.022464808	0.773717795	SCT2
Abhd14b	0.068514681	0.778754062	SCT2
Kras	0.036527131	0.789239821	SCT2
0610012G03Rik	0.034027975	0.824559509	SCT2
Cdipt	0.03624936	0.839769125	SCT2
Sec63	-0.027970317	0.843829803	SCT2
Ppcs	0.051477891	0.860675666	SCT2
Calu	-0.027562136	0.880738039	SCT2
Lsm5	0.004559654	0.894129335	SCT2
Magt1	-0.029417047	0.896907195	SCT2
Anapc11	0.036421658	0.898166026	SCT2
Naa20	0.025091152	0.898462233	SCT2
Rpp25l	0.039806398	0.901182667	SCT2
Atl2	0.027610955	0.911930852	SCT2
Yrdc	-0.03239241	0.913505837	SCT2
Emc7	0.031977002	0.916712529	SCT2
D1Ertd622e	0.022088312	0.920002518	SCT2
Naxd	-0.017140064	0.935360136	SCT2
Naa38	0.022737139	0.950896122	SCT2
Dek	0.032284728	0.951753731	SCT2
Surf4	0.01696039	0.963076588	SCT2
Thap7	0.030129017	0.974295542	SCT2
Nucb1	-0.025806866	0.990786334	SCT2
Rbfa	0.035738089	1	SCT2
Psmb10	0.026953313	1	SCT2
Timm17b	0.034640599	1	SCT2
Ngly1	0.0215795	1	SCT2
Cnih4	0.023607413	1	SCT2
Rps15	0.018380168	1	SCT2
Bri3bp	0.038652901	1	SCT2
Mak16	0.030539766	1	SCT2
Gar1	0.024940177	1	SCT2
Ate1	-0.018468196	1	SCT2
Acsl3	-0.044374599	1	SCT2
Cnpy2	0.02942054	1	SCT2
Cxcl13	-0.139944538	1	SCT2
Nsrp1	0.02341475	1	SCT2
Dusp12	0.027126887	1	SCT2
Hnrnpdl	0.028553824	1	SCT2
Eif6	0.049618897	1	SCT2
Emc8	0.023639909	1	SCT2
Cmc2	0.007830376	1	SCT2
Atf1	0.023346927	1	SCT2
Ech1	0.01170867	1	SCT2
Yae1d1	0.0287136	1	SCT2
Rpl36al	0.034989191	1	SCT2
Ctsz	0.056340178	1	SCT2
Isca1	0.060835338	1	SCT2
Gnl2	0.024069772	1	SCT2
Akt1s1	0.028836214	1	SCT2
0610037L13Rik	0.037524336	1	SCT2
Tmed3	-0.06701649	1	SCT2
Btg1	-0.022284841	1	SCT2
Mbl2	0.125321293	1	SCT2
Pdlim7	0.022047516	1	SCT2
Cenpa	0.007053527	1	SCT2
Hdac3	0.022618273	1	SCT2
Amfr	-0.021194432	1	SCT2
Npm3	0.025909075	1	SCT2
Nrbf2	0.04517486	1	SCT2
Fars2	0.031768888	1	SCT2
Myg1	0.025047889	1	SCT2
Dbnl	0.023775002	1	SCT2
Man2b1	-0.021307501	1	SCT2
Pex3	0.019946836	1	SCT2
Coq9	0.037801819	1	SCT2
Irf2	0.026725003	1	SCT2
Amy1	0.030620622	1	SCT2
Baiap2	-0.020410552	1	SCT2
Pigx	0.042971206	1	SCT2
Naga	-0.020071349	1	SCT2
Rdh14	0.033513692	1	SCT2
Mob4	0.029868474	1	SCT2
Wdfy1	-0.019137887	1	SCT2
Nsmce1	0.018996031	1	SCT2
Romo1	0.006920691	1	SCT2
Rab1a	0.03975545	1	SCT2
Tgif1	-0.030074851	1	SCT2
H2afj	0.03139543	1	SCT2
Camk2n1	0.04043017	1	SCT2
Lipa	-0.01871997	1	SCT2
Nelfe	0.032361781	1	SCT2
Tmem222	0.034094441	1	SCT2
Ufm1	0.046935498	1	SCT2
Tpst2	-0.032642907	1	SCT2
Epb41l5	0.022028753	1	SCT2
Cltc	-0.019352315	1	SCT2
Dap3	0.033693423	1	SCT2
Pak2	-0.023318837	1	SCT2
Tm2d3	-0.026540378	1	SCT2
Cpe	0.032052907	1	SCT2
Lmf1	-0.017735183	1	SCT2
Rpl34	-0.090866562	1	SCT2
Ccm2	0.034326919	1	SCT2
Rnf128	-0.026951825	1	SCT2
Cbx3	0.033056414	1	SCT2
Dnttip2	0.017669148	1	SCT2
Ormdl3	0.031978904	1	SCT2
Tmx1	0.019877784	1	SCT2
Csnk1a1	-0.026889297	1	SCT2
Habp2	-0.030142383	1	SCT2
2310009B15Rik	0.021073249	1	SCT2
Ss18l2	0.016332213	1	SCT2
F13b	0.048477234	1	SCT2
Plscr1	0.052268981	1	SCT2
Ccdc12	0.033108101	1	SCT2
Pcmtd1	-0.017026945	1	SCT2
Odc1	-0.020737162	1	SCT2
Rpl39	-0.092422369	1	SCT2
Maea	0.027024138	1	SCT2
Pstk	0.029200336	1	SCT2
Yipf1	0.032279309	1	SCT2
Rab24	-0.014193425	1	SCT2
Clptm1	-0.028227196	1	SCT2
Nbr1	-0.024504103	1	SCT2
Edem1	-0.027304864	1	SCT2
Cdv3	-0.018160886	1	SCT2
Tsnax	0.02533394	1	SCT2
Cd164	0.035184776	1	SCT2
Dhrs1	0.050295664	1	SCT2
Tmem106b	0.021766768	1	SCT2
Rfc2	0.016891818	1	SCT2
Ddx50	0.03684169	1	SCT2
2210016F16Rik	0.056218473	1	SCT2
Snx4	0.035648471	1	SCT2
Pdrg1	0.021067649	1	SCT2
Ssr4	-0.053229995	1	SCT2
Cul5	-0.020455882	1	SCT2
Slc25a13	0.039094727	1	SCT2
Gpc3	-0.122732889	1	SCT2
Erlec1	0.023325679	1	SCT2
Glud1	-0.075235485	1	SCT2
Dhrs3	0.032763708	1	SCT2
Ctnnb1	-0.027040252	1	SCT2
BC029722	0.025882096	1	SCT2
Ddx56	-0.024135597	1	SCT2
Mgat2	-0.032083456	1	SCT2
Cct2	0.035054631	1	SCT2
Ogfod2	-0.015587748	1	SCT2
F11r	-0.035754331	1	SCT2
Rabggtb	0.023259547	1	SCT2
Rhog	0.021094478	1	SCT2
Mpzl2	0.019102185	1	SCT2
Mphosph8	0.031829084	1	SCT2
Acbd6	0.052979176	1	SCT2
Paics	0.040535827	1	SCT2
Acsl4	-0.040598845	1	SCT2
Slc9a3r1	0.070051243	1	SCT2
Cuta	0.046013865	1	SCT2
Rpl8	-0.0491664	1	SCT2
Tm7sf3	0.037142651	1	SCT2
Clmp	0.016679301	1	SCT2
Cfap20	0.034939587	1	SCT2
Coq10b	0.029955358	1	SCT2
Thumpd1	0.023180019	1	SCT2
Dnase2a	0.022027458	1	SCT2
Abce1	0.026647589	1	SCT2
Bcl3	0.022708433	1	SCT2
Nudc	0.050599315	1	SCT2
Uba2	0.025550593	1	SCT2
Tufm	0.052334519	1	SCT2
Hspb8	-0.026411599	1	SCT2
Sft2d1	-0.020950574	1	SCT2
Secisbp2l	-0.028508094	1	SCT2
Dnajc10	-0.030115447	1	SCT2
Nop58	0.020128327	1	SCT2
Rpl41	0.005448549	1	SCT2
Fez2	0.025146089	1	SCT2
Eva1a	0.028504452	1	SCT2
Mif4gd	0.032787363	1	SCT2
Tars	0.066259821	1	SCT2
Eef1a1	-0.007921819	1	SCT2
Mid1ip1	0.020431803	1	SCT2
Tm9sf2	-0.030872302	1	SCT2
Ftcd	-0.015115215	1	SCT2
Ngrn	0.01895883	1	SCT2
Ddost	-0.076232702	1	SCT2
Sdc1	0.031610142	1	SCT2
Tubb5	-0.001148845	1	SCT2
Knop1	0.024522236	1	SCT2
Mtif3	0.024141494	1	SCT2
Snx24	0.024038362	1	SCT2
Tardbp	0.018922672	1	SCT2
Alg3	0.023809283	1	SCT2
Mt2	0.02088542	1	SCT2
Idh2	0.039567014	1	SCT2
Psmc3	0.050695757	1	SCT2
Cyp27a1	-0.030940901	1	SCT2
Tspan4	-0.019353494	1	SCT2
Rnf149	0.024803124	1	SCT2
Vtn	0.025303804	1	SCT2
9530068E07Rik	0.027538888	1	SCT2
Chmp4b	0.033045423	1	SCT2
Nectin2	-0.024294324	1	SCT2
Tomm20	0.044972184	1	SCT2
Supt4a	0.027195545	1	SCT2
Fip1l1	0.027822698	1	SCT2
Saysd1	0.018103958	1	SCT2
Gdi1	0.020939178	1	SCT2
Zpr1	0.034577751	1	SCT2
Pqbp1	0.02089125	1	SCT2
Derl1	-0.032738303	1	SCT2
Gm16286	0.046913202	1	SCT2
Mkln1	0.022546998	1	SCT2
Nxf1	-0.016416412	1	SCT2
Hint3	0.015840407	1	SCT2
Gna11	-0.016845109	1	SCT2
Mrps16	0.036789786	1	SCT2
Ncoa4	0.027933155	1	SCT2
Tspan12	0.025578319	1	SCT2
Aco1	0.025596368	1	SCT2
Srek1ip1	0.022059336	1	SCT2
Lonp1	-0.033242769	1	SCT2
Mrpl28	0.056843844	1	SCT2
Wdr18	0.033332274	1	SCT2
Eif3m	0.030797953	1	SCT2
Gltpd2	0.031440437	1	SCT2
2310011J03Rik	0.027032376	1	SCT2
Rsph3a	0.020815523	1	SCT2
Rpl37a	-0.08822839	1	SCT2
Ccdc167	0.007786302	1	SCT2
Slc50a1	0.041289213	1	SCT2
Sdf4	-0.029793274	1	SCT2
Selenoh	0.00113787	1	SCT2
Nt5c3	0.017395147	1	SCT2
Rnf138	0.019624755	1	SCT2
Agmo	0.023838135	1	SCT2
Malsu1	0.018669837	1	SCT2
Ciao1	0.02331493	1	SCT2
Mrpl55	0.036816411	1	SCT2
Hgsnat	-0.016797312	1	SCT2
Mgmt	0.017265668	1	SCT2
Ppm1g	0.031927002	1	SCT2
Sdc2	-0.01773928	1	SCT2
Ahsa2	0.026543085	1	SCT2
Cyp2d9	0.007089184	1	SCT2
Dctn2	0.046559107	1	SCT2
Dnajc25	0.035071312	1	SCT2
Ccng1	0.014225471	1	SCT2
Krt8	-0.078230775	1	SCT2
Prelid2	0.011524565	1	SCT2
Cept1	0.027099596	1	SCT2
Slc27a2	0.001845998	1	SCT2
Rnf4	0.025449916	1	SCT2
Pnkd	0.042537385	1	SCT2
Tmem128	0.026005598	1	SCT2
Tusc3	-0.020412786	1	SCT2
Ddx24	-0.02509207	1	SCT2
Abcb4	-0.023713943	1	SCT2
Smox	-0.017265149	1	SCT2
Yif1b	-0.017149207	1	SCT2
Itfg1	0.031546899	1	SCT2
Rheb	0.059603881	1	SCT2
Faf2	-0.017577467	1	SCT2
Psip1	0.026399534	1	SCT2
Tmem219	0.027154846	1	SCT2
Map1lc3a	0.033637819	1	SCT2
Atp6ap1	-0.016756399	1	SCT2
Cirbp	0.035179903	1	SCT2
Rps8	-0.036084634	1	SCT2
Metap1	0.018661255	1	SCT2
Apoc4	-0.016881271	1	SCT2
Tmbim1	0.022045448	1	SCT2
Aldoc	0.024935663	1	SCT2
Acadsb	0.018196795	1	SCT2
Fbxo4	0.017731402	1	SCT2
Ubc	-0.083800993	1	SCT2
Usf2	0.027290974	1	SCT2
Wbp4	0.025642913	1	SCT2
Lrpap1	0.019469638	1	SCT2
Uba5	-0.025662137	1	SCT2
BC003965	0.024845	1	SCT2
Nme1	0.027744911	1	SCT2
Rnf141	0.021013182	1	SCT2
Mtpn	0.021930852	1	SCT2
Ccdc50	0.031533038	1	SCT2
Fam210b	-0.015748928	1	SCT2
Tmem135	0.021865402	1	SCT2
Gale	-0.014800636	1	SCT2
Sugt1	0.022870348	1	SCT2
Sars	0.018126804	1	SCT2
Trappc5	0.019669981	1	SCT2
Cops7a	0.04143426	1	SCT2
Pdxdc1	0.022725467	1	SCT2
Agpat3	-0.021128961	1	SCT2
Trappc2l	0.012317221	1	SCT2
Gys2	0.024389123	1	SCT2
Rnps1	0.026572438	1	SCT2
Zdhhc12	-0.016299959	1	SCT2
Serpina6	-0.008925317	1	SCT2
Ptrh2	0.013029575	1	SCT2
Pdcd2	0.022591701	1	SCT2
Bckdha	-0.022790885	1	SCT2
Fam20c	-0.017193155	1	SCT2
Ccnd1	-0.026401375	1	SCT2
Cpne8	-0.025776097	1	SCT2
Sqle	-0.016041176	1	SCT2
Slc35b2	-0.022530671	1	SCT2
Lurap1l	0.023324067	1	SCT2
Cxxc5	-0.014049486	1	SCT2
Tsn	0.026172107	1	SCT2
Cdc123	0.040111834	1	SCT2
Prkab1	0.029511965	1	SCT2
Csn3	-0.072106022	1	SCT2
Erp29	-0.037731496	1	SCT2
Tfr2	-0.021889688	1	SCT2
Tax1bp3	0.017956324	1	SCT2
Polr2m	0.019449403	1	SCT2
Zmpste24	-0.017400477	1	SCT2
Serpina10	-0.024628383	1	SCT2
Smlr1	0.034366091	1	SCT2
Tcn2	0.044231144	1	SCT2
BC003331	-0.015812182	1	SCT2
St3gal1	0.025672209	1	SCT2
Plpp2	0.036011708	1	SCT2
Bche	-0.017349575	1	SCT2
Atf4	-0.030016725	1	SCT2
Pigr	0.027346382	1	SCT2
Chuk	0.021574079	1	SCT2
Lpcat3	-0.022288571	1	SCT2
Coro1b	0.020334377	1	SCT2
Rpl35a	-0.006179859	1	SCT2
Apopt1	0.021382483	1	SCT2
Slc35a1	0.022463932	1	SCT2
C1galt1c1	-0.021284006	1	SCT2
Anxa6	0.03082918	1	SCT2
Psmd3	-0.01605818	1	SCT2
Ppm1b	0.021820925	1	SCT2
Gmps	0.031328936	1	SCT2
Ncstn	-0.019531841	1	SCT2
Gjb2	0.03359069	1	SCT2
Siva1	0.01001313	1	SCT2
Pin1	0.038028398	1	SCT2
Mettl9	0.047493714	1	SCT2
Nono	0.019565266	1	SCT2
Elovl1	0.030781809	1	SCT2
Desi1	0.020469407	1	SCT2
Slc22a1	0.021256117	1	SCT2
Rps12	-0.065007478	1	SCT2
Dedd	0.021106023	1	SCT2
Tprkb	0.019622984	1	SCT2
Thpo	0.022443668	1	SCT2
